Trial,Wire,NetType,Run,RunSteps,NetworkFilename,Image,Forward,Left,LeftRotation
6,1,actor,271,18,actor_271_18.h5,12,0.536235,-0.149244,-0.0317904
6,1,actor,271,18,actor_271_18.h5,13,0.536705,-0.0684584,0.0613376
6,1,actor,271,18,actor_271_18.h5,14,0.515615,-0.108875,-0.0369218
6,1,actor,271,18,actor_271_18.h5,15,0.524144,0.109348,0.184297
6,1,actor,271,18,actor_271_18.h5,16,0.531722,-0.110459,-0.00566618
6,1,actor,281,12,actor_281_12.h5,01,0.530003,-0.143057,0.0215287
6,1,actor,281,12,actor_281_12.h5,02,0.547476,-0.185696,-0.0887003
6,1,actor,281,12,actor_281_12.h5,03,0.539103,-0.117775,0.0354488
6,1,actor,281,12,actor_281_12.h5,04,0.511974,-0.130844,-0.0219078
6,1,actor,281,12,actor_281_12.h5,05,0.520064,-0.0132072,0.0915485
6,1,actor,281,12,actor_281_12.h5,06,0.538188,-0.134891,-0.0198911
6,1,actor,281,12,actor_281_12.h5,07,0.532811,-0.207436,-0.0837585
6,1,actor,281,12,actor_281_12.h5,08,0.517574,-0.185273,-0.0647305
6,1,actor,281,12,actor_281_12.h5,09,0.522514,-0.0653334,0.0174235
6,1,actor,281,12,actor_281_12.h5,10,0.521826,0.086829,0.16209
6,1,actor,281,12,actor_281_12.h5,11,0.519978,-0.0407521,0.0705576
6,1,actor,281,12,actor_281_12.h5,12,0.542286,-0.177059,-0.0507401
6,1,actor,281,12,actor_281_12.h5,13,0.541666,-0.115476,0.0360093
6,1,actor,281,12,actor_281_12.h5,14,0.520094,-0.156463,-0.0705238
6,1,actor,281,12,actor_281_12.h5,15,0.527991,0.0893582,0.177802
6,1,actor,281,12,actor_281_12.h5,16,0.53724,-0.140743,-0.0278722
6,1,actor,291,18,actor_291_18.h5,01,0.534131,-0.16357,0.00388081
6,1,actor,291,18,actor_291_18.h5,02,0.554449,-0.202933,-0.111172
6,1,actor,291,18,actor_291_18.h5,03,0.542296,-0.137846,0.0209812
6,1,actor,291,18,actor_291_18.h5,04,0.516208,-0.161801,-0.0428821
6,1,actor,291,18,actor_291_18.h5,05,0.522495,-0.0264104,0.0832775
6,1,actor,291,18,actor_291_18.h5,06,0.544667,-0.151491,-0.0370061
6,1,actor,291,18,actor_291_18.h5,07,0.538273,-0.233223,-0.103268
6,1,actor,291,18,actor_291_18.h5,08,0.521577,-0.220408,-0.089984
6,1,actor,291,18,actor_291_18.h5,09,0.526445,-0.0895233,0.00134503
6,1,actor,291,18,actor_291_18.h5,10,0.524898,0.0813379,0.160995
6,1,actor,291,18,actor_291_18.h5,11,0.522957,-0.0559019,0.0610341
6,1,actor,291,18,actor_291_18.h5,12,0.548933,-0.193823,-0.0653905
6,1,actor,291,18,actor_291_18.h5,13,0.545343,-0.136501,0.0199856
6,1,actor,291,18,actor_291_18.h5,14,0.525102,-0.197719,-0.10203
6,1,actor,291,18,actor_291_18.h5,15,0.5315,0.0833031,0.175127
6,1,actor,291,18,actor_291_18.h5,16,0.543943,-0.159781,-0.04616
6,1,actor,301,18,actor_301_18.h5,01,0.536536,-0.146614,0.00868285
6,1,actor,301,18,actor_301_18.h5,02,0.56229,-0.189329,-0.109848
6,1,actor,301,18,actor_301_18.h5,03,0.546543,-0.105616,0.0374679
6,1,actor,301,18,actor_301_18.h5,04,0.519226,-0.164025,-0.0537578
6,1,actor,301,18,actor_301_18.h5,05,0.525562,-0.00339502,0.0971371
6,1,actor,301,18,actor_301_18.h5,06,0.549668,-0.123398,-0.0215095
6,1,actor,301,18,actor_301_18.h5,07,0.543218,-0.230372,-0.105592
6,1,actor,301,18,actor_301_18.h5,08,0.526196,-0.229334,-0.104682
6,1,actor,301,18,actor_301_18.h5,09,0.529858,-0.0855445,-0.00293955
6,1,actor,301,18,actor_301_18.h5,10,0.526119,0.111405,0.17795
6,1,actor,301,18,actor_301_18.h5,11,0.525751,-0.037026,0.0701738
6,1,actor,301,18,actor_301_18.h5,12,0.556366,-0.175472,-0.0610504
6,1,actor,301,18,actor_301_18.h5,13,0.548295,-0.101925,0.040808
6,1,actor,301,18,actor_301_18.h5,14,0.529492,-0.210216,-0.121454
6,1,actor,301,18,actor_301_18.h5,15,0.532839,0.115752,0.193227
6,1,actor,301,18,actor_301_18.h5,16,0.550402,-0.146666,-0.042463
6,1,actor,311,19,actor_311_19.h5,01,0.53588,-0.0789251,0.0498991
6,1,actor,311,19,actor_311_19.h5,02,0.571568,-0.116725,-0.0611504
6,1,actor,311,19,actor_311_19.h5,03,0.549404,-0.00973856,0.103429
6,1,actor,311,19,actor_311_19.h5,04,0.522163,-0.123633,-0.0412018
6,1,actor,311,19,actor_311_19.h5,05,0.527523,0.0681838,0.145413
6,1,actor,311,19,actor_311_19.h5,06,0.550481,-0.0364513,0.0486515
6,1,actor,311,19,actor_311_19.h5,07,0.54717,-0.169575,-0.0748555
6,1,actor,311,19,actor_311_19.h5,08,0.529809,-0.187115,-0.0912966
6,1,actor,311,19,actor_311_19.h5,09,0.528995,-0.0349947,0.0284565
6,1,actor,311,19,actor_311_19.h5,10,0.52552,0.183605,0.226836
6,1,actor,311,19,actor_311_19.h5,11,0.526998,0.0296757,0.112564
6,1,actor,311,19,actor_311_19.h5,12,0.562583,-0.101737,-0.0180966
6,1,actor,311,19,actor_311_19.h5,13,0.54746,-0.00394992,0.114028
6,1,actor,311,19,actor_311_19.h5,14,0.53127,-0.174818,-0.110573
6,1,actor,311,19,actor_311_19.h5,15,0.531296,0.194115,0.245963
6,1,actor,311,19,actor_311_19.h5,16,0.556576,-0.0795882,0.000928649
6,1,actor,31,2,actor_31_2.h5,01,0.515038,-0.0701464,0.0219633
6,1,actor,31,2,actor_31_2.h5,02,0.518008,-0.0780536,-0.00687984
6,1,actor,31,2,actor_31_2.h5,03,0.524013,-0.0619576,0.0291186
6,1,actor,31,2,actor_31_2.h5,04,0.509966,-0.0540003,0.00753047
6,1,actor,31,2,actor_31_2.h5,05,0.515677,-0.0502404,0.0202382
6,1,actor,31,2,actor_31_2.h5,06,0.513699,-0.0733572,0.00938358
6,1,actor,31,2,actor_31_2.h5,07,0.514445,-0.0772699,0.00312966
6,1,actor,31,2,actor_31_2.h5,08,0.505754,-0.0431713,0.0183431
6,1,actor,31,2,actor_31_2.h5,09,0.509652,-0.0489365,0.00565961
6,1,actor,31,2,actor_31_2.h5,10,0.51659,-0.0526849,0.0196699
6,1,actor,31,2,actor_31_2.h5,11,0.512732,-0.0510975,0.0220621
6,1,actor,31,2,actor_31_2.h5,12,0.515647,-0.0784753,-0.00453307
6,1,actor,31,2,actor_31_2.h5,13,0.524907,-0.0640032,0.0182243
6,1,actor,31,2,actor_31_2.h5,14,0.509589,-0.0363353,0.0340269
6,1,actor,31,2,actor_31_2.h5,15,0.516722,-0.0569917,0.0275243
6,1,actor,31,2,actor_31_2.h5,16,0.516621,-0.0504529,0.01089
6,1,actor,321,21,actor_321_21.h5,01,0.537853,-0.0658967,0.0628405
6,1,actor,321,21,actor_321_21.h5,02,0.57657,-0.0978867,-0.0469139
6,1,actor,321,21,actor_321_21.h5,03,0.550899,0.0159591,0.128006
6,1,actor,321,21,actor_321_21.h5,04,0.52495,-0.13538,-0.0560597
6,1,actor,321,21,actor_321_21.h5,05,0.529236,0.0806049,0.15809
6,1,actor,321,21,actor_321_21.h5,06,0.553036,-0.0103912,0.0765062
6,1,actor,321,21,actor_321_21.h5,07,0.551417,-0.165076,-0.068419
6,1,actor,321,21,actor_321_21.h5,08,0.533369,-0.204987,-0.10534
6,1,actor,321,21,actor_321_21.h5,09,0.531833,-0.0425217,0.0179469
6,1,actor,321,21,actor_321_21.h5,10,0.526631,0.197828,0.239296
6,1,actor,321,21,actor_321_21.h5,11,0.528754,0.039772,0.121649
6,1,actor,321,21,actor_321_21.h5,12,0.5672,-0.0798527,0.00031365
6,1,actor,321,21,actor_321_21.h5,13,0.548504,0.0202387,0.140143
6,1,actor,321,21,actor_321_21.h5,14,0.534276,-0.200375,-0.13374
6,1,actor,321,21,actor_321_21.h5,15,0.532189,0.209127,0.259646
6,1,actor,321,21,actor_321_21.h5,16,0.56187,-0.0680379,0.0107124
6,1,actor,331,61,actor_331_61.h5,01,0.543295,-0.126152,0.0260929
6,1,actor,331,61,actor_331_61.h5,02,0.575837,-0.157585,-0.0904377
6,1,actor,331,61,actor_331_61.h5,03,0.552104,-0.0478234,0.0918049
6,1,actor,331,61,actor_331_61.h5,04,0.525677,-0.208675,-0.105022
6,1,actor,331,61,actor_331_61.h5,05,0.53146,0.0166855,0.11629
6,1,actor,331,61,actor_331_61.h5,06,0.557651,-0.0703003,0.0386023
6,1,actor,331,61,actor_331_61.h5,07,0.553593,-0.235055,-0.103501
6,1,actor,331,61,actor_331_61.h5,08,0.535958,-0.289437,-0.157945
6,1,actor,331,61,actor_331_61.h5,09,0.538275,-0.122197,-0.0432842
6,1,actor,331,61,actor_331_61.h5,10,0.529791,0.138887,0.202329
6,1,actor,331,61,actor_331_61.h5,11,0.531474,-0.0226712,0.0854171
6,1,actor,331,61,actor_331_61.h5,12,0.570684,-0.139369,-0.0361842
6,1,actor,331,61,actor_331_61.h5,13,0.552248,-0.0531488,0.100201
6,1,actor,331,61,actor_331_61.h5,14,0.536775,-0.291471,-0.194215
6,1,actor,331,61,actor_331_61.h5,15,0.53557,0.147946,0.220648
6,1,actor,331,61,actor_331_61.h5,16,0.565047,-0.135074,-0.0240641
6,1,actor,341,61,actor_341_61.h5,01,0.543948,-0.121441,0.0448326
6,1,actor,341,61,actor_341_61.h5,02,0.579285,-0.142219,-0.0638226
6,1,actor,341,61,actor_341_61.h5,03,0.553058,-0.0312113,0.120378
6,1,actor,341,61,actor_341_61.h5,04,0.527691,-0.220437,-0.112338
6,1,actor,341,61,actor_341_61.h5,05,0.531677,0.0285938,0.140121
6,1,actor,341,61,actor_341_61.h5,06,0.558684,-0.0562762,0.0743679
6,1,actor,341,61,actor_341_61.h5,07,0.556054,-0.224607,-0.0866802
6,1,actor,341,61,actor_341_61.h5,08,0.538004,-0.300493,-0.161369
6,1,actor,341,61,actor_341_61.h5,09,0.539021,-0.132588,-0.047448
6,1,actor,341,61,actor_341_61.h5,10,0.530424,0.157324,0.224517
6,1,actor,341,61,actor_341_61.h5,11,0.531697,-0.0133125,0.105097
6,1,actor,341,61,actor_341_61.h5,12,0.573552,-0.124309,-0.00870427
6,1,actor,341,61,actor_341_61.h5,13,0.552881,-0.0387312,0.128713
6,1,actor,341,61,actor_341_61.h5,14,0.537641,-0.311643,-0.20578
6,1,actor,341,61,actor_341_61.h5,15,0.535813,0.166044,0.245643
6,1,actor,341,61,actor_341_61.h5,16,0.56853,-0.126355,-0.00340343
6,1,actor,351,61,actor_351_61.h5,01,0.545102,-0.105721,0.0679646
6,1,actor,351,61,actor_351_61.h5,02,0.584506,-0.122,-0.0343996
6,1,actor,351,61,actor_351_61.h5,03,0.554991,-0.00457471,0.149396
6,1,actor,351,61,actor_351_61.h5,04,0.530389,-0.21922,-0.114097
6,1,actor,351,61,actor_351_61.h5,05,0.532236,0.0560719,0.171591
6,1,actor,351,61,actor_351_61.h5,06,0.560572,-0.0349622,0.106434
6,1,actor,351,61,actor_351_61.h5,07,0.559784,-0.20586,-0.0682512
6,1,actor,351,61,actor_351_61.h5,08,0.540901,-0.295763,-0.157202
6,1,actor,351,61,actor_351_61.h5,09,0.539772,-0.128362,-0.0426802
6,1,actor,351,61,actor_351_61.h5,10,0.531189,0.192369,0.254713
6,1,actor,351,61,actor_351_61.h5,11,0.531976,0.00810646,0.128677
6,1,actor,351,61,actor_351_61.h5,12,0.576843,-0.101122,0.021528
6,1,actor,351,61,actor_351_61.h5,13,0.554159,-0.0103865,0.158621
6,1,actor,351,61,actor_351_61.h5,14,0.539014,-0.313006,-0.209962
6,1,actor,351,61,actor_351_61.h5,15,0.536413,0.201866,0.27871
6,1,actor,351,61,actor_351_61.h5,16,0.572746,-0.106256,0.0184989
6,1,actor,351,78,actor_351_78.h5,01,0.544753,-0.10171,0.0701463
6,1,actor,351,78,actor_351_78.h5,02,0.584441,-0.118101,-0.0319199
6,1,actor,351,78,actor_351_78.h5,03,0.554773,-1.08723e-05,0.152131
6,1,actor,351,78,actor_351_78.h5,04,0.530131,-0.213903,-0.110425
6,1,actor,351,78,actor_351_78.h5,05,0.532049,0.0599065,0.173597
6,1,actor,351,78,actor_351_78.h5,06,0.560254,-0.030491,0.1086
6,1,actor,351,78,actor_351_78.h5,07,0.559561,-0.201777,-0.0664256
6,1,actor,351,78,actor_351_78.h5,08,0.540577,-0.290605,-0.154093
6,1,actor,351,78,actor_351_78.h5,09,0.539431,-0.123355,-0.038932
6,1,actor,351,78,actor_351_78.h5,10,0.530971,0.19514,0.256066
6,1,actor,351,78,actor_351_78.h5,11,0.531799,0.0118844,0.130354
6,1,actor,351,78,actor_351_78.h5,12,0.576537,-0.0966044,0.0235092
6,1,actor,351,78,actor_351_78.h5,13,0.55388,-0.00512965,0.161244
6,1,actor,351,78,actor_351_78.h5,14,0.538933,-0.307323,-0.206324
6,1,actor,351,78,actor_351_78.h5,15,0.536133,0.205014,0.279896
6,1,actor,351,78,actor_351_78.h5,16,0.57242,-0.101702,0.020129
6,1,actor,361,59,actor_361_59.h5,01,0.550101,-0.163818,0.0293774
6,1,actor,361,59,actor_361_59.h5,02,0.585876,-0.180939,-0.0736615
6,1,actor,361,59,actor_361_59.h5,03,0.557149,-0.0759797,0.108522
6,1,actor,361,59,actor_361_59.h5,04,0.533133,-0.286086,-0.161303
6,1,actor,361,59,actor_361_59.h5,05,0.535051,-0.00185714,0.131651
6,1,actor,361,59,actor_361_59.h5,06,0.565206,-0.0932253,0.0661853
6,1,actor,361,59,actor_361_59.h5,07,0.563729,-0.267135,-0.100644
6,1,actor,361,59,actor_361_59.h5,08,0.545735,-0.358981,-0.203485
6,1,actor,361,59,actor_361_59.h5,09,0.543532,-0.196836,-0.0924894
6,1,actor,361,59,actor_361_59.h5,10,0.534873,0.140714,0.225118
6,1,actor,361,59,actor_361_59.h5,11,0.5354,-0.047557,0.0970026
6,1,actor,361,59,actor_361_59.h5,12,0.579613,-0.160528,-0.009976
6,1,actor,361,59,actor_361_59.h5,13,0.555373,-0.0862398,0.112465
6,1,actor,361,59,actor_361_59.h5,14,0.541768,-0.384697,-0.257291
6,1,actor,361,59,actor_361_59.h5,15,0.540791,0.148588,0.249725
6,1,actor,361,59,actor_361_59.h5,16,0.576609,-0.167368,-0.00410761
6,1,actor,371,11,actor_371_11.h5,01,0.556569,-0.188201,0.00170014
6,1,actor,371,11,actor_371_11.h5,02,0.591963,-0.198813,-0.0978333
6,1,actor,371,11,actor_371_11.h5,03,0.560763,-0.110807,0.0849007
6,1,actor,371,11,actor_371_11.h5,04,0.536212,-0.324901,-0.197266
6,1,actor,371,11,actor_371_11.h5,05,0.539344,-0.0278536,0.107565
6,1,actor,371,11,actor_371_11.h5,06,0.571719,-0.109472,0.0408898
6,1,actor,371,11,actor_371_11.h5,07,0.56981,-0.290775,-0.121853
6,1,actor,371,11,actor_371_11.h5,08,0.550908,-0.39435,-0.241604
6,1,actor,371,11,actor_371_11.h5,09,0.546921,-0.235285,-0.131013
6,1,actor,371,11,actor_371_11.h5,10,0.539443,0.116212,0.207404
6,1,actor,371,11,actor_371_11.h5,11,0.539733,-0.0704355,0.0781288
6,1,actor,371,11,actor_371_11.h5,12,0.584765,-0.180428,-0.0222784
6,1,actor,371,11,actor_371_11.h5,13,0.558196,-0.125281,0.0851418
6,1,actor,371,11,actor_371_11.h5,14,0.545914,-0.428039,-0.297494
6,1,actor,371,11,actor_371_11.h5,15,0.546245,0.122993,0.229972
6,1,actor,371,11,actor_371_11.h5,16,0.582796,-0.193065,-0.0207185
6,1,actor,381,50,actor_381_50.h5,01,0.560316,-0.138576,0.0280803
6,1,actor,381,50,actor_381_50.h5,02,0.599504,-0.121246,-0.0567206
6,1,actor,381,50,actor_381_50.h5,03,0.566259,-0.0566581,0.102429
6,1,actor,381,50,actor_381_50.h5,04,0.540218,-0.287831,-0.188251
6,1,actor,381,50,actor_381_50.h5,05,0.542824,0.0351373,0.13491
6,1,actor,381,50,actor_381_50.h5,06,0.577818,-0.0439921,0.0696135
6,1,actor,381,50,actor_381_50.h5,07,0.576463,-0.21764,-0.091547
6,1,actor,381,50,actor_381_50.h5,08,0.555881,-0.345521,-0.220133
6,1,actor,381,50,actor_381_50.h5,09,0.548467,-0.192122,-0.121941
6,1,actor,381,50,actor_381_50.h5,10,0.541964,0.184699,0.238267
6,1,actor,381,50,actor_381_50.h5,11,0.542974,-0.0119258,0.101674
6,1,actor,381,50,actor_381_50.h5,12,0.591925,-0.109989,0.00618012
6,1,actor,381,50,actor_381_50.h5,13,0.563301,-0.0693315,0.103006
6,1,actor,381,50,actor_381_50.h5,14,0.54773,-0.388715,-0.289351
6,1,actor,381,50,actor_381_50.h5,15,0.548861,0.185467,0.256509
6,1,actor,381,50,actor_381_50.h5,16,0.589263,-0.116271,0.0056268
6,1,actor,391,50,actor_391_50.h5,01,0.564791,-0.128983,0.0323933
6,1,actor,391,50,actor_391_50.h5,02,0.605728,-0.0924464,-0.0368966
6,1,actor,391,50,actor_391_50.h5,03,0.569992,-0.0570789,0.100177
6,1,actor,391,50,actor_391_50.h5,04,0.543401,-0.278326,-0.185488
6,1,actor,391,50,actor_391_50.h5,05,0.546238,0.0515531,0.144016
6,1,actor,391,50,actor_391_50.h5,06,0.582521,-0.0349944,0.0735018
6,1,actor,391,50,actor_391_50.h5,07,0.581278,-0.1854,-0.0752798
6,1,actor,391,50,actor_391_50.h5,08,0.560341,-0.322187,-0.208906
6,1,actor,391,50,actor_391_50.h5,09,0.550324,-0.185059,-0.124674
6,1,actor,391,50,actor_391_50.h5,10,0.545844,0.205228,0.248132
6,1,actor,391,50,actor_391_50.h5,11,0.546577,0.00256482,0.108425
6,1,actor,391,50,actor_391_50.h5,12,0.596908,-0.0861581,0.0206658
6,1,actor,391,50,actor_391_50.h5,13,0.567447,-0.0714612,0.0940915
6,1,actor,391,50,actor_391_50.h5,14,0.551754,-0.375764,-0.288932
6,1,actor,391,50,actor_391_50.h5,15,0.553,0.200993,0.263522
6,1,actor,391,50,actor_391_50.h5,16,0.594097,-0.0912594,0.01953
6,1,actor,401,50,actor_401_50.h5,01,0.569701,-0.130134,0.0312409
6,1,actor,401,50,actor_401_50.h5,02,0.612437,-0.0934275,-0.0322541
6,1,actor,401,50,actor_401_50.h5,03,0.574933,-0.0601778,0.093197
6,1,actor,401,50,actor_401_50.h5,04,0.547272,-0.284354,-0.194643
6,1,actor,401,50,actor_401_50.h5,05,0.550256,0.0610122,0.149345
6,1,actor,401,50,actor_401_50.h5,06,0.588386,-0.0380476,0.0688602
6,1,actor,401,50,actor_401_50.h5,07,0.586929,-0.181482,-0.0707154
6,1,actor,401,50,actor_401_50.h5,08,0.564575,-0.323054,-0.212438
6,1,actor,401,50,actor_401_50.h5,09,0.553243,-0.187691,-0.134867
6,1,actor,401,50,actor_401_50.h5,10,0.549991,0.225393,0.258518
6,1,actor,401,50,actor_401_50.h5,11,0.550463,0.00651537,0.110467
6,1,actor,401,50,actor_401_50.h5,12,0.602749,-0.0853905,0.0255075
6,1,actor,401,50,actor_401_50.h5,13,0.57242,-0.0742883,0.0822368
6,1,actor,401,50,actor_401_50.h5,14,0.555955,-0.38307,-0.300862
6,1,actor,401,50,actor_401_50.h5,15,0.557062,0.219404,0.274204
6,1,actor,401,50,actor_401_50.h5,16,0.599874,-0.0904429,0.0234819
6,1,actor,41,2,actor_41_2.h5,01,0.512049,-0.0677226,0.0294189
6,1,actor,41,2,actor_41_2.h5,02,0.515646,-0.0799061,0.00620303
6,1,actor,41,2,actor_41_2.h5,03,0.522214,-0.0664237,0.0443127
6,1,actor,41,2,actor_41_2.h5,04,0.50854,-0.0552665,0.0167507
6,1,actor,41,2,actor_41_2.h5,05,0.513982,-0.0525301,0.0274063
6,1,actor,41,2,actor_41_2.h5,06,0.511002,-0.0713513,0.019294
6,1,actor,41,2,actor_41_2.h5,07,0.51283,-0.0802301,0.0193851
6,1,actor,41,2,actor_41_2.h5,08,0.503435,-0.0451633,0.0337836
6,1,actor,41,2,actor_41_2.h5,09,0.508549,-0.0515765,0.0157366
6,1,actor,41,2,actor_41_2.h5,10,0.51466,-0.0555946,0.0276634
6,1,actor,41,2,actor_41_2.h5,11,0.510962,-0.050414,0.0281068
6,1,actor,41,2,actor_41_2.h5,12,0.512673,-0.0807182,0.0084844
6,1,actor,41,2,actor_41_2.h5,13,0.522496,-0.0685585,0.0288622
6,1,actor,41,2,actor_41_2.h5,14,0.507476,-0.0380643,0.0501282
6,1,actor,41,2,actor_41_2.h5,15,0.514718,-0.0566245,0.0344943
6,1,actor,41,2,actor_41_2.h5,16,0.514198,-0.0525193,0.0234284
6,1,actor,51,3,actor_51_3.h5,01,0.507977,-0.0534092,0.0337429
6,1,actor,51,3,actor_51_3.h5,02,0.512939,-0.069699,0.0204726
6,1,actor,51,3,actor_51_3.h5,03,0.518829,-0.0567504,0.0505711
6,1,actor,51,3,actor_51_3.h5,04,0.506158,-0.0411409,0.0246191
6,1,actor,51,3,actor_51_3.h5,05,0.510844,-0.0431987,0.0291992
6,1,actor,51,3,actor_51_3.h5,06,0.50698,-0.0554269,0.0239421
6,1,actor,51,3,actor_51_3.h5,07,0.509224,-0.0672921,0.0346422
6,1,actor,51,3,actor_51_3.h5,08,0.5003,-0.0322727,0.0423697
6,1,actor,51,3,actor_51_3.h5,09,0.50615,-0.0412229,0.0203638
6,1,actor,51,3,actor_51_3.h5,10,0.512234,-0.0443144,0.0293182
6,1,actor,51,3,actor_51_3.h5,11,0.50761,-0.0400041,0.0289666
6,1,actor,51,3,actor_51_3.h5,12,0.508762,-0.0682889,0.0188106
6,1,actor,51,3,actor_51_3.h5,13,0.519098,-0.0586729,0.0332098
6,1,actor,51,3,actor_51_3.h5,14,0.504254,-0.0235675,0.0576882
6,1,actor,51,3,actor_51_3.h5,15,0.512219,-0.0467823,0.0364269
6,1,actor,51,3,actor_51_3.h5,16,0.510822,-0.0413992,0.0326124
6,1,actor,61,3,actor_61_3.h5,01,0.50492,-0.034667,0.0312646
6,1,actor,61,3,actor_61_3.h5,02,0.510766,-0.051512,0.0246683
6,1,actor,61,3,actor_61_3.h5,03,0.515858,-0.0396416,0.0454422
6,1,actor,61,3,actor_61_3.h5,04,0.503701,-0.0245548,0.0238479
6,1,actor,61,3,actor_61_3.h5,05,0.507208,-0.0275295,0.0243872
6,1,actor,61,3,actor_61_3.h5,06,0.503929,-0.0357308,0.022255
6,1,actor,61,3,actor_61_3.h5,07,0.506073,-0.0470489,0.0364039
6,1,actor,61,3,actor_61_3.h5,08,0.497902,-0.0148152,0.0393425
6,1,actor,61,3,actor_61_3.h5,09,0.503622,-0.0244565,0.0191055
6,1,actor,61,3,actor_61_3.h5,10,0.510247,-0.0273003,0.0239224
6,1,actor,61,3,actor_61_3.h5,11,0.504872,-0.0256371,0.0243991
6,1,actor,61,3,actor_61_3.h5,12,0.504975,-0.0480084,0.0204397
6,1,actor,61,3,actor_61_3.h5,13,0.516166,-0.0409573,0.0311528
6,1,actor,61,3,actor_61_3.h5,14,0.501055,-0.00420722,0.05197
6,1,actor,61,3,actor_61_3.h5,15,0.510394,-0.0326588,0.0321891
6,1,actor,61,3,actor_61_3.h5,16,0.507859,-0.0241107,0.0309837
6,1,actor,71,3,actor_71_3.h5,01,0.50346,-0.0214133,0.0233596
6,1,actor,71,3,actor_71_3.h5,02,0.509366,-0.037453,0.0221733
6,1,actor,71,3,actor_71_3.h5,03,0.514136,-0.0284737,0.0368669
6,1,actor,71,3,actor_71_3.h5,04,0.50228,-0.0154391,0.0180516
6,1,actor,71,3,actor_71_3.h5,05,0.504959,-0.0155128,0.0175483
6,1,actor,71,3,actor_71_3.h5,06,0.503025,-0.0251369,0.017583
6,1,actor,71,3,actor_71_3.h5,07,0.504103,-0.0351514,0.0301464
6,1,actor,71,3,actor_71_3.h5,08,0.49678,-0.00467201,0.0306712
6,1,actor,71,3,actor_71_3.h5,09,0.502198,-0.0145454,0.0149513
6,1,actor,71,3,actor_71_3.h5,10,0.50889,-0.0159005,0.0170851
6,1,actor,71,3,actor_71_3.h5,11,0.503291,-0.0157196,0.0184908
6,1,actor,71,3,actor_71_3.h5,12,0.503316,-0.0344408,0.0159123
6,1,actor,71,3,actor_71_3.h5,13,0.514324,-0.0277954,0.0256641
6,1,actor,71,3,actor_71_3.h5,14,0.499469,0.00579455,0.04024
6,1,actor,71,3,actor_71_3.h5,15,0.509012,-0.0215655,0.0263744
6,1,actor,71,3,actor_71_3.h5,16,0.506254,-0.0136325,0.0253346
6,1,actor,81,3,actor_81_3.h5,01,0.503191,-0.0156088,0.017631
6,1,actor,81,3,actor_81_3.h5,02,0.509231,-0.0306114,0.0168022
6,1,actor,81,3,actor_81_3.h5,03,0.513365,-0.0219555,0.0279896
6,1,actor,81,3,actor_81_3.h5,04,0.501843,-0.0105146,0.0116468
6,1,actor,81,3,actor_81_3.h5,05,0.50432,-0.00928252,0.0123034
6,1,actor,81,3,actor_81_3.h5,06,0.503471,-0.0206351,0.0128729
6,1,actor,81,3,actor_81_3.h5,07,0.503525,-0.0283384,0.0213703
6,1,actor,81,3,actor_81_3.h5,08,0.496746,-0.00147736,0.0208109
6,1,actor,81,3,actor_81_3.h5,09,0.501689,-0.0101488,0.0096616
6,1,actor,81,3,actor_81_3.h5,10,0.508592,-0.00891115,0.0111722
6,1,actor,81,3,actor_81_3.h5,11,0.502742,-0.0103246,0.0132491
6,1,actor,81,3,actor_81_3.h5,12,0.503357,-0.0277719,0.0100837
6,1,actor,81,3,actor_81_3.h5,13,0.514026,-0.0206949,0.0189966
6,1,actor,81,3,actor_81_3.h5,14,0.499249,0.0107628,0.0287613
6,1,actor,81,3,actor_81_3.h5,15,0.508494,-0.0151044,0.0205105
6,1,actor,81,3,actor_81_3.h5,16,0.506106,-0.00838334,0.0185545
6,1,actor,91,3,actor_91_3.h5,01,0.503462,-0.00751237,0.0169137
6,1,actor,91,3,actor_91_3.h5,02,0.509726,-0.0197803,0.0141351
6,1,actor,91,3,actor_91_3.h5,03,0.513532,-0.0157357,0.0226918
6,1,actor,91,3,actor_91_3.h5,04,0.501872,-0.00409963,0.00858285
6,1,actor,91,3,actor_91_3.h5,05,0.504262,-0.00262819,0.00878259
6,1,actor,91,3,actor_91_3.h5,06,0.504264,-0.0136771,0.0110425
6,1,actor,91,3,actor_91_3.h5,07,0.504161,-0.0167646,0.0184964
6,1,actor,91,3,actor_91_3.h5,08,0.497093,0.00534782,0.0166854
6,1,actor,91,3,actor_91_3.h5,09,0.501703,-0.00379879,0.00773571
6,1,actor,91,3,actor_91_3.h5,10,0.508686,-0.000394366,0.0081125
6,1,actor,91,3,actor_91_3.h5,11,0.502933,-0.0046404,0.0103929
6,1,actor,91,3,actor_91_3.h5,12,0.504208,-0.0183687,0.00768503
6,1,actor,91,3,actor_91_3.h5,13,0.514587,-0.014576,0.0150753
6,1,actor,91,3,actor_91_3.h5,14,0.499765,0.0179322,0.0242448
6,1,actor,91,3,actor_91_3.h5,15,0.508948,-0.00704763,0.0185868
6,1,actor,91,3,actor_91_3.h5,16,0.506496,-0.000232708,0.0150765
7,1,actor,101,5,actor_101_5.h5,01,0.46336,-0.211649,-0.0243119
7,1,actor,101,5,actor_101_5.h5,02,0.46239,-0.170881,-0.0101597
7,1,actor,101,5,actor_101_5.h5,03,0.472615,-0.151872,-0.0468637
7,1,actor,101,5,actor_101_5.h5,04,0.479855,-0.124414,-0.0297046
7,1,actor,101,5,actor_101_5.h5,05,0.479064,-0.154218,-0.0462759
